"old_file","old_fqcn","new_file","new_fqcn","symbol_type","business_domain","registration_type","external_reference_count"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Entity/ValueObject/Query/AgentCategoryQuery.php","Dtyq\SuperMagic\Domain\Agent\Entity\ValueObject\Query\AgentCategoryQuery","app/Domain/SuperMagic/Agent/Entity/ValueObject/Query/AgentCategoryQuery.php","App\Domain\SuperMagic\Agent\Entity\ValueObject\Query\AgentCategoryQuery","class","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Entity/ValueObject/Query/AgentListScope.php","Dtyq\SuperMagic\Domain\Agent\Entity\ValueObject\Query\AgentListScope","app/Domain/SuperMagic/Agent/Entity/ValueObject/Query/AgentListScope.php","App\Domain\SuperMagic\Agent\Entity\ValueObject\Query\AgentListScope","enum","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Entity/ValueObject/Query/AgentListSort.php","Dtyq\SuperMagic\Domain\Agent\Entity\ValueObject\Query\AgentListSort","app/Domain/SuperMagic/Agent/Entity/ValueObject/Query/AgentListSort.php","App\Domain\SuperMagic\Agent\Entity\ValueObject\Query\AgentListSort","enum","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Entity/ValueObject/Query/AgentMarketQuery.php","Dtyq\SuperMagic\Domain\Agent\Entity\ValueObject\Query\AgentMarketQuery","app/Domain/SuperMagic/Agent/Entity/ValueObject/Query/AgentMarketQuery.php","App\Domain\SuperMagic\Agent\Entity\ValueObject\Query\AgentMarketQuery","class","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Entity/ValueObject/Query/AgentVersionAdminQuery.php","Dtyq\SuperMagic\Domain\Agent\Entity\ValueObject\Query\AgentVersionAdminQuery","app/Domain/SuperMagic/Agent/Entity/ValueObject/Query/AgentVersionAdminQuery.php","App\Domain\SuperMagic\Agent\Entity\ValueObject\Query\AgentVersionAdminQuery","class","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Entity/ValueObject/Query/AgentVersionQuery.php","Dtyq\SuperMagic\Domain\Agent\Entity\ValueObject\Query\AgentVersionQuery","app/Domain/SuperMagic/Agent/Entity/ValueObject/Query/AgentVersionQuery.php","App\Domain\SuperMagic\Agent\Entity\ValueObject\Query\AgentVersionQuery","class","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Entity/ValueObject/Query/SuperMagicAgentQuery.php","Dtyq\SuperMagic\Domain\Agent\Entity\ValueObject\Query\SuperMagicAgentQuery","app/Domain/SuperMagic/Agent/Entity/ValueObject/Query/SuperMagicAgentQuery.php","App\Domain\SuperMagic\Agent\Entity\ValueObject\Query\SuperMagicAgentQuery","class","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Entity/ValueObject/ReviewStatus.php","Dtyq\SuperMagic\Domain\Agent\Entity\ValueObject\ReviewStatus","app/Domain/SuperMagic/Agent/Entity/ValueObject/ReviewStatus.php","App\Domain\SuperMagic\Agent\Entity\ValueObject\ReviewStatus","enum","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Entity/ValueObject/SuperMagicAgentDataIsolation.php","Dtyq\SuperMagic\Domain\Agent\Entity\ValueObject\SuperMagicAgentDataIsolation","app/Domain/SuperMagic/Agent/Entity/ValueObject/SuperMagicAgentDataIsolation.php","App\Domain\SuperMagic\Agent\Entity\ValueObject\SuperMagicAgentDataIsolation","class","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Entity/ValueObject/SuperMagicAgentLimit.php","Dtyq\SuperMagic\Domain\Agent\Entity\ValueObject\SuperMagicAgentLimit","app/Domain/SuperMagic/Agent/Entity/ValueObject/SuperMagicAgentLimit.php","App\Domain\SuperMagic\Agent\Entity\ValueObject\SuperMagicAgentLimit","class","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Entity/ValueObject/SuperMagicAgentOptimizationType.php","Dtyq\SuperMagic\Domain\Agent\Entity\ValueObject\SuperMagicAgentOptimizationType","app/Domain/SuperMagic/Agent/Entity/ValueObject/SuperMagicAgentOptimizationType.php","App\Domain\SuperMagic\Agent\Entity\ValueObject\SuperMagicAgentOptimizationType","enum","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Entity/ValueObject/SuperMagicAgentTool.php","Dtyq\SuperMagic\Domain\Agent\Entity\ValueObject\SuperMagicAgentTool","app/Domain/SuperMagic/Agent/Entity/ValueObject/SuperMagicAgentTool.php","App\Domain\SuperMagic\Agent\Entity\ValueObject\SuperMagicAgentTool","class","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Entity/ValueObject/SuperMagicAgentToolType.php","Dtyq\SuperMagic\Domain\Agent\Entity\ValueObject\SuperMagicAgentToolType","app/Domain/SuperMagic/Agent/Entity/ValueObject/SuperMagicAgentToolType.php","App\Domain\SuperMagic\Agent\Entity\ValueObject\SuperMagicAgentToolType","enum","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Entity/ValueObject/SuperMagicAgentType.php","Dtyq\SuperMagic\Domain\Agent\Entity\ValueObject\SuperMagicAgentType","app/Domain/SuperMagic/Agent/Entity/ValueObject/SuperMagicAgentType.php","App\Domain\SuperMagic\Agent\Entity\ValueObject\SuperMagicAgentType","enum","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Event/AgentSkillsAddedEvent.php","Dtyq\SuperMagic\Domain\Agent\Event\AgentSkillsAddedEvent","app/Domain/SuperMagic/Agent/Event/AgentSkillsAddedEvent.php","App\Domain\SuperMagic\Agent\Event\AgentSkillsAddedEvent","class","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Event/AgentSkillsRemovedEvent.php","Dtyq\SuperMagic\Domain\Agent\Event\AgentSkillsRemovedEvent","app/Domain/SuperMagic/Agent/Event/AgentSkillsRemovedEvent.php","App\Domain\SuperMagic\Agent\Event\AgentSkillsRemovedEvent","class","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Event/BeforeCreateClawEvent.php","Dtyq\SuperMagic\Domain\Agent\Event\BeforeCreateClawEvent","app/Domain/SuperMagic/Agent/Event/BeforeCreateClawEvent.php","App\Domain\SuperMagic\Agent\Event\BeforeCreateClawEvent","class","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Event/SuperMagicAgentDeletedEvent.php","Dtyq\SuperMagic\Domain\Agent\Event\SuperMagicAgentDeletedEvent","app/Domain/SuperMagic/Agent/Event/SuperMagicAgentDeletedEvent.php","App\Domain\SuperMagic\Agent\Event\SuperMagicAgentDeletedEvent","class","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Event/SuperMagicAgentDisabledEvent.php","Dtyq\SuperMagic\Domain\Agent\Event\SuperMagicAgentDisabledEvent","app/Domain/SuperMagic/Agent/Event/SuperMagicAgentDisabledEvent.php","App\Domain\SuperMagic\Agent\Event\SuperMagicAgentDisabledEvent","class","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Event/SuperMagicAgentEnabledEvent.php","Dtyq\SuperMagic\Domain\Agent\Event\SuperMagicAgentEnabledEvent","app/Domain/SuperMagic/Agent/Event/SuperMagicAgentEnabledEvent.php","App\Domain\SuperMagic\Agent\Event\SuperMagicAgentEnabledEvent","class","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Event/SuperMagicAgentSavedEvent.php","Dtyq\SuperMagic\Domain\Agent\Event\SuperMagicAgentSavedEvent","app/Domain/SuperMagic/Agent/Event/SuperMagicAgentSavedEvent.php","App\Domain\SuperMagic\Agent\Event\SuperMagicAgentSavedEvent","class","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Factory/BuiltinAgentFactory.php","Dtyq\SuperMagic\Domain\Agent\Factory\BuiltinAgentFactory","app/Domain/SuperMagic/Agent/Factory/BuiltinAgentFactory.php","App\Domain\SuperMagic\Agent\Factory\BuiltinAgentFactory","class","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Factory/SuperMagicAgentFactory.php","Dtyq\SuperMagic\Domain\Agent\Factory\SuperMagicAgentFactory","app/Domain/SuperMagic/Agent/Factory/SuperMagicAgentFactory.php","App\Domain\SuperMagic\Agent\Factory\SuperMagicAgentFactory","class","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Repository/Facade/AgentCategoryRelationRepositoryInterface.php","Dtyq\SuperMagic\Domain\Agent\Repository\Facade\AgentCategoryRelationRepositoryInterface","app/Domain/SuperMagic/Agent/Repository/Facade/AgentCategoryRelationRepositoryInterface.php","App\Domain\SuperMagic\Agent\Repository\Facade\AgentCategoryRelationRepositoryInterface","interface","Agent","RouteHandler","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Repository/Facade/AgentCategoryRepositoryInterface.php","Dtyq\SuperMagic\Domain\Agent\Repository\Facade\AgentCategoryRepositoryInterface","app/Domain/SuperMagic/Agent/Repository/Facade/AgentCategoryRepositoryInterface.php","App\Domain\SuperMagic\Agent\Repository\Facade\AgentCategoryRepositoryInterface","interface","Agent","RouteHandler","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Repository/Facade/AgentMarketRepositoryInterface.php","Dtyq\SuperMagic\Domain\Agent\Repository\Facade\AgentMarketRepositoryInterface","app/Domain/SuperMagic/Agent/Repository/Facade/AgentMarketRepositoryInterface.php","App\Domain\SuperMagic\Agent\Repository\Facade\AgentMarketRepositoryInterface","interface","Agent","RouteHandler","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Repository/Facade/AgentPlaybookRepositoryInterface.php","Dtyq\SuperMagic\Domain\Agent\Repository\Facade\AgentPlaybookRepositoryInterface","app/Domain/SuperMagic/Agent/Repository/Facade/AgentPlaybookRepositoryInterface.php","App\Domain\SuperMagic\Agent\Repository\Facade\AgentPlaybookRepositoryInterface","interface","Agent","RouteHandler","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Repository/Facade/AgentSkillRepositoryInterface.php","Dtyq\SuperMagic\Domain\Agent\Repository\Facade\AgentSkillRepositoryInterface","app/Domain/SuperMagic/Agent/Repository/Facade/AgentSkillRepositoryInterface.php","App\Domain\SuperMagic\Agent\Repository\Facade\AgentSkillRepositoryInterface","interface","Agent","RouteHandler","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Repository/Facade/AgentVersionRepositoryInterface.php","Dtyq\SuperMagic\Domain\Agent\Repository\Facade\AgentVersionRepositoryInterface","app/Domain/SuperMagic/Agent/Repository/Facade/AgentVersionRepositoryInterface.php","App\Domain\SuperMagic\Agent\Repository\Facade\AgentVersionRepositoryInterface","interface","Agent","RouteHandler","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Repository/Facade/MagicClawRepositoryInterface.php","Dtyq\SuperMagic\Domain\Agent\Repository\Facade\MagicClawRepositoryInterface","app/Domain/SuperMagic/Agent/Repository/Facade/MagicClawRepositoryInterface.php","App\Domain\SuperMagic\Agent\Repository\Facade\MagicClawRepositoryInterface","interface","Agent","RouteHandler","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Repository/Facade/SuperMagicAgentRepositoryInterface.php","Dtyq\SuperMagic\Domain\Agent\Repository\Facade\SuperMagicAgentRepositoryInterface","app/Domain/SuperMagic/Agent/Repository/Facade/SuperMagicAgentRepositoryInterface.php","App\Domain\SuperMagic\Agent\Repository\Facade\SuperMagicAgentRepositoryInterface","interface","Agent","RouteHandler","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Repository/Facade/UserAgentRepositoryInterface.php","Dtyq\SuperMagic\Domain\Agent\Repository\Facade\UserAgentRepositoryInterface","app/Domain/SuperMagic/Agent/Repository/Facade/UserAgentRepositoryInterface.php","App\Domain\SuperMagic\Agent\Repository\Facade\UserAgentRepositoryInterface","interface","Agent","RouteHandler","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Repository/Persistence/AgentCategoryRelationRepository.php","Dtyq\SuperMagic\Domain\Agent\Repository\Persistence\AgentCategoryRelationRepository","app/Domain/SuperMagic/Agent/Repository/Persistence/AgentCategoryRelationRepository.php","App\Domain\SuperMagic\Agent\Repository\Persistence\AgentCategoryRelationRepository","class","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Repository/Persistence/AgentCategoryRepository.php","Dtyq\SuperMagic\Domain\Agent\Repository\Persistence\AgentCategoryRepository","app/Domain/SuperMagic/Agent/Repository/Persistence/AgentCategoryRepository.php","App\Domain\SuperMagic\Agent\Repository\Persistence\AgentCategoryRepository","class","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Repository/Persistence/AgentMarketRepository.php","Dtyq\SuperMagic\Domain\Agent\Repository\Persistence\AgentMarketRepository","app/Domain/SuperMagic/Agent/Repository/Persistence/AgentMarketRepository.php","App\Domain\SuperMagic\Agent\Repository\Persistence\AgentMarketRepository","class","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Repository/Persistence/AgentPlaybookRepository.php","Dtyq\SuperMagic\Domain\Agent\Repository\Persistence\AgentPlaybookRepository","app/Domain/SuperMagic/Agent/Repository/Persistence/AgentPlaybookRepository.php","App\Domain\SuperMagic\Agent\Repository\Persistence\AgentPlaybookRepository","class","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Repository/Persistence/AgentSkillRepository.php","Dtyq\SuperMagic\Domain\Agent\Repository\Persistence\AgentSkillRepository","app/Domain/SuperMagic/Agent/Repository/Persistence/AgentSkillRepository.php","App\Domain\SuperMagic\Agent\Repository\Persistence\AgentSkillRepository","class","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Repository/Persistence/AgentVersionRepository.php","Dtyq\SuperMagic\Domain\Agent\Repository\Persistence\AgentVersionRepository","app/Domain/SuperMagic/Agent/Repository/Persistence/AgentVersionRepository.php","App\Domain\SuperMagic\Agent\Repository\Persistence\AgentVersionRepository","class","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Repository/Persistence/MagicClawRepository.php","Dtyq\SuperMagic\Domain\Agent\Repository\Persistence\MagicClawRepository","app/Domain/SuperMagic/Agent/Repository/Persistence/MagicClawRepository.php","App\Domain\SuperMagic\Agent\Repository\Persistence\MagicClawRepository","class","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Repository/Persistence/Model/AgentCategoryModel.php","Dtyq\SuperMagic\Domain\Agent\Repository\Persistence\Model\AgentCategoryModel","app/Domain/SuperMagic/Agent/Repository/Persistence/Model/AgentCategoryModel.php","App\Domain\SuperMagic\Agent\Repository\Persistence\Model\AgentCategoryModel","class","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Repository/Persistence/Model/AgentCategoryRelationModel.php","Dtyq\SuperMagic\Domain\Agent\Repository\Persistence\Model\AgentCategoryRelationModel","app/Domain/SuperMagic/Agent/Repository/Persistence/Model/AgentCategoryRelationModel.php","App\Domain\SuperMagic\Agent\Repository\Persistence\Model\AgentCategoryRelationModel","class","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Repository/Persistence/Model/AgentMarketModel.php","Dtyq\SuperMagic\Domain\Agent\Repository\Persistence\Model\AgentMarketModel","app/Domain/SuperMagic/Agent/Repository/Persistence/Model/AgentMarketModel.php","App\Domain\SuperMagic\Agent\Repository\Persistence\Model\AgentMarketModel","class","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Repository/Persistence/Model/AgentPlaybookModel.php","Dtyq\SuperMagic\Domain\Agent\Repository\Persistence\Model\AgentPlaybookModel","app/Domain/SuperMagic/Agent/Repository/Persistence/Model/AgentPlaybookModel.php","App\Domain\SuperMagic\Agent\Repository\Persistence\Model\AgentPlaybookModel","class","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Repository/Persistence/Model/AgentSkillModel.php","Dtyq\SuperMagic\Domain\Agent\Repository\Persistence\Model\AgentSkillModel","app/Domain/SuperMagic/Agent/Repository/Persistence/Model/AgentSkillModel.php","App\Domain\SuperMagic\Agent\Repository\Persistence\Model\AgentSkillModel","class","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Repository/Persistence/Model/AgentVersionModel.php","Dtyq\SuperMagic\Domain\Agent\Repository\Persistence\Model\AgentVersionModel","app/Domain/SuperMagic/Agent/Repository/Persistence/Model/AgentVersionModel.php","App\Domain\SuperMagic\Agent\Repository\Persistence\Model\AgentVersionModel","class","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Repository/Persistence/Model/MagicClawModel.php","Dtyq\SuperMagic\Domain\Agent\Repository\Persistence\Model\MagicClawModel","app/Domain/SuperMagic/Agent/Repository/Persistence/Model/MagicClawModel.php","App\Domain\SuperMagic\Agent\Repository\Persistence\Model\MagicClawModel","class","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Repository/Persistence/Model/SuperMagicAgentModel.php","Dtyq\SuperMagic\Domain\Agent\Repository\Persistence\Model\SuperMagicAgentModel","app/Domain/SuperMagic/Agent/Repository/Persistence/Model/SuperMagicAgentModel.php","App\Domain\SuperMagic\Agent\Repository\Persistence\Model\SuperMagicAgentModel","class","Agent","ordinary","0"
